exon_id,filename_of_origin,nmd_classification
exon:chr5:6644921-6645422:+,UPF1_K562_SE.MATS.JunctionCountOnly_targets.csv,Inclusion causes NMD (annotated)
exon:chr5:68663666-68663818:-,UPF1_K562_SE.MATS.JunctionCountOnly_targets.csv,Exon not found
exon:chr5:68663666-68663818:-,UPF1_K562_SE.MATS.ReadsOnTargetAndJunctionCounts_targets.csv,Exon not found
exon:chr5:68858500-68858597:+,ipsc_npc_mn_regression_targets.csv,Splicing not known to cause NMD
exon:chr5:68858500-68858597:+,ipsc_only_regression_targets.csv,Splicing not known to cause NMD
exon:chr5:69372348-69372401:+,ipsc_npc_mn_regression_targets.csv,Splicing not known to cause NMD
exon:chr5:69372348-69372401:+,correlated_actual_filtered_targets.csv,Splicing not known to cause NMD
exon:chr5:69372348-69372401:+,ipsc_only_regression_targets.csv,Splicing not known to cause NMD
exon:chr5:70247768-70247821:+,ipsc_only_regression_targets.csv,Splicing not known to cause NMD
exon:chr5:70247768-70247821:+,correlated_actual_filtered_targets.csv,Splicing not known to cause NMD
exon:chr5:70247768-70247821:+,ipsc_npc_mn_regression_targets.csv,Splicing not known to cause NMD
exon:chr5:70360952-70361049:-,ipsc_npc_mn_regression_targets.csv,Splicing not known to cause NMD
exon:chr5:71617148-71617203:+,correlated_actual_filtered_targets.csv,Splicing not known to cause NMD
exon:chr5:74650881-74651039:+,ipsc_npc_mn_regression_targets.csv,Splicing not known to cause NMD
exon:chr5:75008679-75008776:-,correlated_actual_filtered_targets.csv,Splicing not known to cause NMD
exon:chr5:77786902-77787148:-,UPF1_K562_SE.MATS.JunctionCountOnly_targets.csv,Exon not found
exon:chr5:7890374-7890525:+,correlated_actual_filtered_targets.csv,Splicing not known to cause NMD
exon:chr5:78913353-78913422:+,correlated_actual_filtered_targets.csv,Splicing not known to cause NMD
exon:chr5:78919056-78919178:+,UPF1_K562_SE.MATS.JunctionCountOnly_targets.csv,Exon not found
exon:chr5:78919056-78919178:+,UPF1_K562_SE.MATS.ReadsOnTargetAndJunctionCounts_targets.csv,Exon not found
exon:chr5:78919078-78919178:+,UPF1_K562_SE.MATS.ReadsOnTargetAndJunctionCounts_targets.csv,Exon not found
exon:chr5:78919078-78919178:+,UPF1_K562_SE.MATS.JunctionCountOnly_targets.csv,Exon not found
exon:chr5:78952781-78952824:+,correlated_actual_filtered_targets.csv,Splicing not known to cause NMD
exon:chr5:79286417-79286486:-,correlated_actual_filtered_targets.csv,Splicing not known to cause NMD
exon:chr5:823504-824208:-,UPF1_K562_SE.MATS.ReadsOnTargetAndJunctionCounts_targets.csv,Splicing not known to cause NMD
exon:chr5:823504-824208:-,UPF1_K562_SE.MATS.JunctionCountOnly_targets.csv,Splicing not known to cause NMD
exon:chr5:87581558-87581720:+,UPF1_K562_SE.MATS.ReadsOnTargetAndJunctionCounts_targets.csv,Exon not found
exon:chr5:87581561-87581720:+,UPF1_K562_SE.MATS.ReadsOnTargetAndJunctionCounts_targets.csv,Exon not found
exon:chr5:88199755-88199977:+,UPF1_K562_SE.MATS.ReadsOnTargetAndJunctionCounts_targets.csv,Splicing not known to cause NMD
exon:chr5:94916596-94916646:+,correlated_actual_filtered_targets.csv,Inclusion causes NMD (annotated)
exon:chr5:95249479-95249638:-,UPF1_K562_SE.MATS.JunctionCountOnly_targets.csv,Exon not found
exon:chr5:96062498-96062563:+,ipsc_only_regression_targets.csv,Splicing not known to cause NMD
exon:chr5:96062498-96062563:+,correlated_actual_filtered_targets.csv,Splicing not known to cause NMD
exon:chr5:96062498-96062563:+,ipsc_npc_mn_regression_targets.csv,Splicing not known to cause NMD
exon:chr5:96076449-96076487:+,correlated_actual_filtered_targets.csv,Splicing not known to cause NMD
exon:chr5:96468921-96469113:+,UPF1_K562_SE.MATS.ReadsOnTargetAndJunctionCounts_targets.csv,Exon not found
exon:chr5:96468921-96469113:+,UPF1_K562_SE.MATS.JunctionCountOnly_targets.csv,Exon not found
exon:chr6:10672780-10672869:-,UPF1_K562_SE.MATS.ReadsOnTargetAndJunctionCounts_targets.csv,Splicing not known to cause NMD
exon:chr6:10672780-10672869:-,UPF1_K562_SE.MATS.JunctionCountOnly_targets.csv,Splicing not known to cause NMD
exon:chr6:106756239-106756366:-,ipsc_npc_mn_regression_targets.csv,Splicing not known to cause NMD
exon:chr6:10751289-10751467:+,UPF1_K562_SE.MATS.ReadsOnTargetAndJunctionCounts_targets.csv,Exon not found
exon:chr6:10751289-10751467:+,UPF1_K562_SE.MATS.JunctionCountOnly_targets.csv,Exon not found
exon:chr6:10751366-10751467:+,ipsc_only_regression_targets.csv,Splicing not known to cause NMD
exon:chr6:10906253-10906287:+,UPF1_K562_SE.MATS.ReadsOnTargetAndJunctionCounts_targets.csv,Splicing not known to cause NMD
exon:chr6:10906253-10906287:+,UPF1_K562_SE.MATS.JunctionCountOnly_targets.csv,Splicing not known to cause NMD
exon:chr6:109461628-109461745:+,UPF1_K562_SE.MATS.JunctionCountOnly_targets.csv,Exon not found
exon:chr6:109795485-109795566:-,UPF1_K562_SE.MATS.JunctionCountOnly_targets.csv,Exon not found
exon:chr6:109795485-109795566:-,UPF1_K562_SE.MATS.ReadsOnTargetAndJunctionCounts_targets.csv,Exon not found
exon:chr6:111886338-111886485:+,UPF1_K562_SE.MATS.JunctionCountOnly_targets.csv,Exon not found
exon:chr6:111886338-111886485:+,UPF1_K562_SE.MATS.ReadsOnTargetAndJunctionCounts_targets.csv,Exon not found
exon:chr6:116894021-116894148:+,correlated_actual_filtered_targets.csv,Splicing not known to cause NMD
exon:chr6:116894021-116894148:+,ipsc_npc_mn_regression_targets.csv,Splicing not known to cause NMD
exon:chr6:116895221-116895334:+,ipsc_only_regression_targets.csv,Splicing not known to cause NMD
exon:chr6:116895221-116895334:+,ipsc_npc_mn_regression_targets.csv,Splicing not known to cause NMD
exon:chr6:125329601-125329788:+,UPF1_K562_SE.MATS.ReadsOnTargetAndJunctionCounts_targets.csv,Exon not found
exon:chr6:126278209-126278324:+,UPF1_K562_SE.MATS.JunctionCountOnly_targets.csv,Exon not found
exon:chr6:126327988-126328100:+,ipsc_npc_mn_regression_targets.csv,Splicing not known to cause NMD
exon:chr6:129929038-129929197:-,correlated_actual_filtered_targets.csv,Splicing not known to cause NMD
exon:chr6:135816952-135817036:-,correlated_actual_filtered_targets.csv,Splicing not known to cause NMD
exon:chr6:135818326-135818387:-,correlated_actual_filtered_targets.csv,Splicing not known to cause NMD
exon:chr6:135818326-135818387:-,ipsc_npc_mn_regression_targets.csv,Splicing not known to cause NMD
exon:chr6:138181499-138181612:-,UPF1_K562_SE.MATS.JunctionCountOnly_targets.csv,Exon not found
exon:chr6:139228632-139228737:-,correlated_actual_filtered_targets.csv,Splicing not known to cause NMD
exon:chr6:139247538-139247618:-,correlated_actual_filtered_targets.csv,Splicing not known to cause NMD
exon:chr6:143762530-143762637:-,UPF1_K562_SE.MATS.JunctionCountOnly_targets.csv,Exon not found
exon:chr6:144081538-144081777:+,correlated_actual_filtered_targets.csv,Splicing not known to cause NMD
exon:chr6:147587110-147587242:+,UPF1_K562_SE.MATS.ReadsOnTargetAndJunctionCounts_targets.csv,Exon not found
exon:chr6:150048550-150048617:-,UPF1_K562_SE.MATS.JunctionCountOnly_targets.csv,Exon not found
exon:chr6:150048550-150048617:-,UPF1_K562_SE.MATS.ReadsOnTargetAndJunctionCounts_targets.csv,Exon not found
exon:chr6:153127316-153127511:-,UPF1_K562_SE.MATS.JunctionCountOnly_targets.csv,Exon not found
exon:chr6:158576347-158576383:-,UPF1_K562_SE.MATS.JunctionCountOnly_targets.csv,Splicing not known to cause NMD
exon:chr6:158576347-158576383:-,UPF1_K562_SE.MATS.ReadsOnTargetAndJunctionCounts_targets.csv,Splicing not known to cause NMD
exon:chr6:167344524-167344606:-,UPF1_K562_SE.MATS.ReadsOnTargetAndJunctionCounts_targets.csv,Exon not found
exon:chr6:168314083-168314103:+,correlated_actual_filtered_targets.csv,Splicing not known to cause NMD
exon:chr6:17463227-17463304:+,correlated_actual_filtered_targets.csv,Splicing not known to cause NMD
exon:chr6:17790103-17790141:-,UPF1_K562_SE.MATS.ReadsOnTargetAndJunctionCounts_targets.csv,Splicing not known to cause NMD
exon:chr6:17790103-17790141:-,UPF1_K562_SE.MATS.JunctionCountOnly_targets.csv,Splicing not known to cause NMD
exon:chr6:20535318-20535430:+,UPF1_K562_SE.MATS.ReadsOnTargetAndJunctionCounts_targets.csv,Exon not found
exon:chr6:2397455-2397860:+,UPF1_K562_SE.MATS.ReadsOnTargetAndJunctionCounts_targets.csv,Splicing not known to cause NMD
exon:chr6:2397455-2397860:+,UPF1_K562_SE.MATS.JunctionCountOnly_targets.csv,Splicing not known to cause NMD
exon:chr6:27095043-27095209:-,UPF1_K562_SE.MATS.JunctionCountOnly_targets.csv,Exon not found
exon:chr6:27095043-27095209:-,UPF1_K562_SE.MATS.ReadsOnTargetAndJunctionCounts_targets.csv,Exon not found
exon:chr6:27220587-27220728:+,UPF1_K562_SE.MATS.JunctionCountOnly_targets.csv,Splicing not known to cause NMD
exon:chr6:27362796-27362874:+,UPF1_K562_SE.MATS.ReadsOnTargetAndJunctionCounts_targets.csv,Splicing not known to cause NMD
exon:chr6:27362796-27362874:+,UPF1_K562_SE.MATS.JunctionCountOnly_targets.csv,Splicing not known to cause NMD
exon:chr6:28887789-28888019:-,correlated_actual_filtered_targets.csv,Splicing not known to cause NMD
exon:chr6:2969013-2969147:-,UPF1_K562_SE.MATS.JunctionCountOnly_targets.csv,Exon not found
exon:chr6:2969013-2969147:-,UPF1_K562_SE.MATS.ReadsOnTargetAndJunctionCounts_targets.csv,Exon not found
exon:chr6:29858041-29858073:+,correlated_actual_filtered_targets.csv,Splicing not known to cause NMD
exon:chr6:29977503-29977608:-,UPF1_K562_SE.MATS.JunctionCountOnly_targets.csv,Splicing not known to cause NMD
exon:chr6:29977503-29977608:-,UPF1_K562_SE.MATS.ReadsOnTargetAndJunctionCounts_targets.csv,Splicing not known to cause NMD
exon:chr6:30525927-30525989:+,correlated_actual_filtered_targets.csv,Splicing not known to cause NMD
exon:chr6:30709391-30709481:-,UPF1_K562_SE.MATS.ReadsOnTargetAndJunctionCounts_targets.csv,Splicing not known to cause NMD
exon:chr6:30709391-30709481:-,UPF1_K562_SE.MATS.JunctionCountOnly_targets.csv,Splicing not known to cause NMD
exon:chr6:31607277-31607423:-,ipsc_only_regression_targets.csv,Splicing not known to cause NMD
exon:chr6:31607277-31607423:-,ipsc_npc_mn_regression_targets.csv,Splicing not known to cause NMD
exon:chr6:33271905-33271994:-,UPF1_K562_SE.MATS.JunctionCountOnly_targets.csv,Splicing not known to cause NMD
exon:chr6:33271905-33271994:-,UPF1_K562_SE.MATS.ReadsOnTargetAndJunctionCounts_targets.csv,Splicing not known to cause NMD
exon:chr6:33281365-33281404:-,UPF1_K562_SE.MATS.ReadsOnTargetAndJunctionCounts_targets.csv,Exon not found
exon:chr6:33281365-33281404:-,UPF1_K562_SE.MATS.JunctionCountOnly_targets.csv,Exon not found
exon:chr6:34208514-34208659:+,correlated_actual_filtered_targets.csv,Splicing not known to cause NMD
exon:chr6:36442566-36442839:+,UPF1_K562_SE.MATS.JunctionCountOnly_targets.csv,Inclusion causes NMD (found stop codon)
exon:chr6:36446898-36447000:+,UPF1_K562_SE.MATS.JunctionCountOnly_targets.csv,Inclusion causes NMD (annotated)
exon:chr6:36446898-36447000:+,UPF1_K562_SE.MATS.ReadsOnTargetAndJunctionCounts_targets.csv,Inclusion causes NMD (annotated)
exon:chr6:40999420-40999487:-,UPF1_K562_SE.MATS.ReadsOnTargetAndJunctionCounts_targets.csv,Splicing not known to cause NMD
exon:chr6:40999420-40999487:-,UPF1_K562_SE.MATS.JunctionCountOnly_targets.csv,Splicing not known to cause NMD
exon:chr6:41165847-41166167:-,UPF1_K562_SE.MATS.ReadsOnTargetAndJunctionCounts_targets.csv,Splicing not known to cause NMD
exon:chr6:41165847-41166167:-,UPF1_K562_SE.MATS.JunctionCountOnly_targets.csv,Splicing not known to cause NMD
exon:chr6:42146540-42146633:+,correlated_actual_filtered_targets.csv,Splicing not known to cause NMD
exon:chr6:42848625-42848820:+,UPF1_K562_SE.MATS.JunctionCountOnly_targets.csv,Exon not found
exon:chr6:43480807-43480938:-,correlated_actual_filtered_targets.csv,Splicing not known to cause NMD
exon:chr6:43600020-43600121:+,UPF1_K562_SE.MATS.ReadsOnTargetAndJunctionCounts_targets.csv,Exon not found
exon:chr6:43600020-43600121:+,UPF1_K562_SE.MATS.JunctionCountOnly_targets.csv,Exon not found
exon:chr6:53154893-53154987:-,UPF1_K562_SE.MATS.JunctionCountOnly_targets.csv,Splicing not known to cause NMD
exon:chr6:53154893-53154987:-,UPF1_K562_SE.MATS.ReadsOnTargetAndJunctionCounts_targets.csv,Splicing not known to cause NMD
exon:chr6:5404775-5404934:+,correlated_actual_filtered_targets.csv,Splicing not known to cause NMD
exon:chr6:57039001-57039193:+,correlated_actual_filtered_targets.csv,Splicing not known to cause NMD
exon:chr6:71195870-71195947:+,correlated_actual_filtered_targets.csv,Splicing not known to cause NMD
exon:chr6:8027440-8027632:-,correlated_actual_filtered_targets.csv,Inclusion causes NMD (annotated)
exon:chr6:8434618-8434663:-,UPF1_K562_SE.MATS.JunctionCountOnly_targets.csv,Splicing not known to cause NMD
exon:chr6:8434618-8434663:-,UPF1_K562_SE.MATS.ReadsOnTargetAndJunctionCounts_targets.csv,Splicing not known to cause NMD
exon:chr6:87955221-87955362:+,correlated_actual_filtered_targets.csv,Splicing not known to cause NMD
exon:chr6:88040410-88040430:+,ipsc_npc_mn_regression_targets.csv,Splicing not known to cause NMD
exon:chr6:88210226-88210385:+,ipsc_npc_mn_regression_targets.csv,Splicing not known to cause NMD
exon:chr6:89025314-89025448:-,UPF1_K562_SE.MATS.ReadsOnTargetAndJunctionCounts_targets.csv,Exon not found
exon:chr6:89025314-89025452:-,UPF1_K562_SE.MATS.JunctionCountOnly_targets.csv,Exon not found
exon:chr6:89025314-89025452:-,UPF1_K562_SE.MATS.ReadsOnTargetAndJunctionCounts_targets.csv,Exon not found
exon:chr6:89025314-89025497:-,UPF1_K562_SE.MATS.ReadsOnTargetAndJunctionCounts_targets.csv,Exon not found
exon:chr6:89511283-89511351:-,correlated_actual_filtered_targets.csv,Splicing not known to cause NMD
exon:chr6:91228166-91228281:-,correlated_actual_filtered_targets.csv,Splicing not known to cause NMD
exon:chr6:99864225-99864304:-,ipsc_only_regression_targets.csv,Splicing not known to cause NMD
exon:chr6:99864225-99864304:-,ipsc_npc_mn_regression_targets.csv,Splicing not known to cause NMD
exon:chr7:100478317-100478390:+,correlated_actual_filtered_targets.csv,Splicing not known to cause NMD
exon:chr7:100962237-100962313:-,ipsc_npc_mn_regression_targets.csv,Splicing not known to cause NMD
exon:chr7:102183972-102184108:-,UPF1_K562_SE.MATS.ReadsOnTargetAndJunctionCounts_targets.csv,Splicing not known to cause NMD
exon:chr7:102183972-102184149:-,UPF1_K562_SE.MATS.ReadsOnTargetAndJunctionCounts_targets.csv,Splicing not known to cause NMD
exon:chr7:102183972-102184149:-,UPF1_K562_SE.MATS.JunctionCountOnly_targets.csv,Splicing not known to cause NMD
exon:chr7:102279161-102279281:-,correlated_actual_filtered_targets.csv,Splicing not known to cause NMD
exon:chr7:102967779-102967825:-,ipsc_only_regression_targets.csv,Splicing not known to cause NMD
exon:chr7:102995315-102995396:+,UPF1_K562_SE.MATS.JunctionCountOnly_targets.csv,Splicing not known to cause NMD
exon:chr7:102995315-102995396:+,UPF1_K562_SE.MATS.ReadsOnTargetAndJunctionCounts_targets.csv,Splicing not known to cause NMD
exon:chr7:104909253-104909316:-,correlated_actual_filtered_targets.csv,Splicing not known to cause NMD
exon:chr7:105108784-105108910:-,UPF1_K562_SE.MATS.JunctionCountOnly_targets.csv,Splicing not known to cause NMD
exon:chr7:107254099-107254177:+,correlated_actual_filtered_targets.csv,Splicing not known to cause NMD
exon:chr7:112102325-112102433:+,ipsc_only_regression_targets.csv,Splicing not known to cause NMD
exon:chr7:112102325-112102433:+,ipsc_npc_mn_regression_targets.csv,Splicing not known to cause NMD
exon:chr7:121718916-121719004:-,ipsc_npc_mn_regression_targets.csv,Splicing not known to cause NMD
exon:chr7:121718916-121719004:-,ipsc_only_regression_targets.csv,Splicing not known to cause NMD
exon:chr7:121722842-121722945:-,ipsc_npc_mn_regression_targets.csv,Inclusion causes NMD (annotated)
exon:chr7:124555628-124555700:-,correlated_actual_filtered_targets.csv,Splicing not known to cause NMD
exon:chr7:128133982-128133997:+,UPF1_K562_SE.MATS.ReadsOnTargetAndJunctionCounts_targets.csv,Exon not found
exon:chr7:128133982-128133997:+,UPF1_K562_SE.MATS.JunctionCountOnly_targets.csv,Exon not found
exon:chr7:129818242-129818367:-,UPF1_K562_SE.MATS.JunctionCountOnly_targets.csv,Splicing not known to cause NMD
exon:chr7:132498186-132498322:-,UPF1_K562_SE.MATS.ReadsOnTargetAndJunctionCounts_targets.csv,Splicing not known to cause NMD
exon:chr7:136090018-136090064:+,UPF1_K562_SE.MATS.ReadsOnTargetAndJunctionCounts_targets.csv,Splicing not known to cause NMD
exon:chr7:136090018-136090064:+,UPF1_K562_SE.MATS.JunctionCountOnly_targets.csv,Splicing not known to cause NMD
exon:chr7:139049955-139050072:+,UPF1_K562_SE.MATS.ReadsOnTargetAndJunctionCounts_targets.csv,Exon not found
exon:chr7:139049958-139050072:+,UPF1_K562_SE.MATS.JunctionCountOnly_targets.csv,Exon not found
exon:chr7:139060255-139060325:+,UPF1_K562_SE.MATS.JunctionCountOnly_targets.csv,Exon not found
exon:chr7:139060255-139060325:+,UPF1_K562_SE.MATS.ReadsOnTargetAndJunctionCounts_targets.csv,Exon not found
exon:chr7:142983034-142983295:+,UPF1_K562_SE.MATS.JunctionCountOnly_targets.csv,Splicing not known to cause NMD
exon:chr7:142983034-142983295:+,UPF1_K562_SE.MATS.ReadsOnTargetAndJunctionCounts_targets.csv,Splicing not known to cause NMD
exon:chr7:144345900-144345972:-,correlated_actual_filtered_targets.csv,Splicing not known to cause NMD
exon:chr7:144364819-144364939:-,UPF1_K562_SE.MATS.JunctionCountOnly_targets.csv,Splicing not known to cause NMD
exon:chr7:144378900-144378957:-,UPF1_K562_SE.MATS.ReadsOnTargetAndJunctionCounts_targets.csv,Splicing not known to cause NMD
exon:chr7:144378900-144378957:-,UPF1_K562_SE.MATS.JunctionCountOnly_targets.csv,Splicing not known to cause NMD
exon:chr7:144532653-144532711:-,correlated_actual_filtered_targets.csv,Splicing not known to cause NMD
exon:chr7:148533914-148534050:-,UPF1_K562_SE.MATS.ReadsOnTargetAndJunctionCounts_targets.csv,Exon not found
exon:chr7:148533914-148534050:-,UPF1_K562_SE.MATS.JunctionCountOnly_targets.csv,Exon not found
exon:chr7:148533914-148534092:-,UPF1_K562_SE.MATS.JunctionCountOnly_targets.csv,Splicing not known to cause NMD
exon:chr7:148533914-148534092:-,UPF1_K562_SE.MATS.ReadsOnTargetAndJunctionCounts_targets.csv,Splicing not known to cause NMD
exon:chr7:148533914-148534092:-,UPF1_K562_SE.MATS.ReadsOnTargetAndJunctionCounts_targets.csv,Splicing not known to cause NMD
exon:chr7:148780912-148781070:-,UPF1_K562_SE.MATS.ReadsOnTargetAndJunctionCounts_targets.csv,Exon not found
exon:chr7:148780912-148781070:-,UPF1_K562_SE.MATS.JunctionCountOnly_targets.csv,Exon not found
exon:chr7:148781001-148781070:-,UPF1_K562_SE.MATS.ReadsOnTargetAndJunctionCounts_targets.csv,Exon not found
exon:chr7:148781001-148781070:-,UPF1_K562_SE.MATS.JunctionCountOnly_targets.csv,Exon not found
exon:chr7:150084560-150084686:+,UPF1_K562_SE.MATS.JunctionCountOnly_targets.csv,Exon not found
exon:chr7:150730530-150730691:+,UPF1_K562_SE.MATS.ReadsOnTargetAndJunctionCounts_targets.csv,Splicing not known to cause NMD
exon:chr7:152480272-152480327:+,UPF1_K562_SE.MATS.ReadsOnTargetAndJunctionCounts_targets.csv,Splicing not known to cause NMD
exon:chr7:158496341-158496393:-,ipsc_only_regression_targets.csv,Splicing not known to cause NMD
exon:chr7:20217427-20217553:-,UPF1_K562_SE.MATS.ReadsOnTargetAndJunctionCounts_targets.csv,Exon not found
exon:chr7:20217427-20217553:-,UPF1_K562_SE.MATS.JunctionCountOnly_targets.csv,Exon not found
exon:chr7:21951235-21951369:-,ipsc_npc_mn_regression_targets.csv,Splicing not known to cause NMD
exon:chr7:21951235-21951372:-,ipsc_npc_mn_regression_targets.csv,Splicing not known to cause NMD
exon:chr7:21951235-21951372:-,ipsc_only_regression_targets.csv,Splicing not known to cause NMD
exon:chr7:2277650-2278572:-,correlated_actual_filtered_targets.csv,Splicing not known to cause NMD
exon:chr7:22986571-22986866:-,ipsc_npc_mn_regression_targets.csv,Splicing not known to cause NMD
exon:chr7:23157453-23157583:+,ipsc_npc_mn_regression_targets.csv,Inclusion causes NMD (annotated)
exon:chr7:23561973-23562051:-,correlated_actual_filtered_targets.csv,Splicing not known to cause NMD
exon:chr7:23643705-23643898:+,UPF1_K562_SE.MATS.JunctionCountOnly_targets.csv,Splicing not known to cause NMD
exon:chr7:23643705-23643898:+,UPF1_K562_SE.MATS.ReadsOnTargetAndJunctionCounts_targets.csv,Splicing not known to cause NMD
exon:chr7:23737811-23737918:+,correlated_actual_filtered_targets.csv,Splicing not known to cause NMD
exon:chr7:2608588-2608633:+,UPF1_K562_SE.MATS.JunctionCountOnly_targets.csv,Exclusion causes NMD (annotated)
exon:chr7:2608588-2608633:+,UPF1_K562_SE.MATS.ReadsOnTargetAndJunctionCounts_targets.csv,Exclusion causes NMD (annotated)
exon:chr7:26230613-26230748:-,correlated_actual_filtered_targets.csv,Inclusion causes NMD (annotated)
exon:chr7:2687593-2687688:+,UPF1_K562_SE.MATS.ReadsOnTargetAndJunctionCounts_targets.csv,Splicing not known to cause NMD
exon:chr7:2687593-2687688:+,UPF1_K562_SE.MATS.JunctionCountOnly_targets.csv,Splicing not known to cause NMD
exon:chr7:30059829-30059920:-,correlated_actual_filtered_targets.csv,Splicing not known to cause NMD
exon:chr7:32919313-32919543:-,UPF1_K562_SE.MATS.ReadsOnTargetAndJunctionCounts_targets.csv,Exon not found
exon:chr7:32919313-32919543:-,UPF1_K562_SE.MATS.JunctionCountOnly_targets.csv,Exon not found
exon:chr7:33075546-33075597:-,UPF1_K562_SE.MATS.JunctionCountOnly_targets.csv,Exon not found
exon:chr7:33075546-33075597:-,UPF1_K562_SE.MATS.ReadsOnTargetAndJunctionCounts_targets.csv,Exon not found
exon:chr7:33075546-33075600:-,UPF1_K562_SE.MATS.ReadsOnTargetAndJunctionCounts_targets.csv,Inclusion causes NMD (annotated)
exon:chr7:33075546-33075600:-,ipsc_npc_mn_regression_targets.csv,Inclusion causes NMD (annotated)
exon:chr7:33075546-33075600:-,UPF1_K562_SE.MATS.JunctionCountOnly_targets.csv,Inclusion causes NMD (annotated)
exon:chr7:35871102-35871644:+,correlated_actual_filtered_targets.csv,Splicing not known to cause NMD
exon:chr7:43696815-43696868:-,UPF1_K562_SE.MATS.JunctionCountOnly_targets.csv,Splicing not known to cause NMD
exon:chr7:43696815-43696868:-,UPF1_K562_SE.MATS.ReadsOnTargetAndJunctionCounts_targets.csv,Splicing not known to cause NMD
exon:chr7:43799616-43799709:+,correlated_actual_filtered_targets.csv,Splicing not known to cause NMD
exon:chr7:43950330-43950447:-,UPF1_K562_SE.MATS.JunctionCountOnly_targets.csv,Exon not found
exon:chr7:44113730-44113783:-,UPF1_K562_SE.MATS.JunctionCountOnly_targets.csv,Exon not found
exon:chr7:44113730-44113783:-,UPF1_K562_SE.MATS.ReadsOnTargetAndJunctionCounts_targets.csv,Exon not found
exon:chr7:44113730-44113819:-,UPF1_K562_SE.MATS.ReadsOnTargetAndJunctionCounts_targets.csv,Splicing not known to cause NMD
exon:chr7:44113730-44113819:-,UPF1_K562_SE.MATS.JunctionCountOnly_targets.csv,Splicing not known to cause NMD
exon:chr7:44113730-44113832:-,UPF1_K562_SE.MATS.ReadsOnTargetAndJunctionCounts_targets.csv,Splicing not known to cause NMD
exon:chr7:44113730-44113832:-,UPF1_K562_SE.MATS.JunctionCountOnly_targets.csv,Splicing not known to cause NMD
exon:chr7:44838347-44838413:+,ipsc_npc_mn_regression_targets.csv,Splicing not known to cause NMD
exon:chr7:44839301-44839470:+,UPF1_K562_SE.MATS.JunctionCountOnly_targets.csv,Exon not found
exon:chr7:44839301-44839479:+,UPF1_K562_SE.MATS.JunctionCountOnly_targets.csv,Exon not found
exon:chr7:48139267-48139384:+,correlated_actual_filtered_targets.csv,Splicing not known to cause NMD
exon:chr7:48141421-48141467:+,correlated_actual_filtered_targets.csv,Splicing not known to cause NMD
exon:chr7:50799969-50800065:-,UPF1_K562_SE.MATS.JunctionCountOnly_targets.csv,Splicing not known to cause NMD
exon:chr7:50799969-50800065:-,UPF1_K562_SE.MATS.ReadsOnTargetAndJunctionCounts_targets.csv,Splicing not known to cause NMD
exon:chr7:50823584-50823753:-,UPF1_K562_SE.MATS.JunctionCountOnly_targets.csv,Splicing not known to cause NMD
exon:chr7:50823584-50823753:-,UPF1_K562_SE.MATS.ReadsOnTargetAndJunctionCounts_targets.csv,Splicing not known to cause NMD
exon:chr7:56110841-56110954:-,UPF1_K562_SE.MATS.JunctionCountOnly_targets.csv,Splicing not known to cause NMD
exon:chr7:6045523-6045662:-,correlated_actual_filtered_targets.csv,Splicing not known to cause NMD
exon:chr7:64275950-64276031:+,UPF1_K562_SE.MATS.JunctionCountOnly_targets.csv,Splicing not known to cause NMD
exon:chr7:64275950-64276031:+,UPF1_K562_SE.MATS.ReadsOnTargetAndJunctionCounts_targets.csv,Splicing not known to cause NMD
exon:chr7:64291318-64291454:+,UPF1_K562_SE.MATS.ReadsOnTargetAndJunctionCounts_targets.csv,Splicing not known to cause NMD
exon:chr7:64377408-64377496:+,correlated_actual_filtered_targets.csv,Inclusion causes NMD (annotated)
exon:chr7:6474425-6474651:-,UPF1_K562_SE.MATS.JunctionCountOnly_targets.csv,Exon not found
exon:chr7:65439906-65440058:-,correlated_actual_filtered_targets.csv,Splicing not known to cause NMD
exon:chr7:66165756-66165939:+,UPF1_K562_SE.MATS.JunctionCountOnly_targets.csv,Exon not found
exon:chr7:72301272-72301393:+,UPF1_K562_SE.MATS.ReadsOnTargetAndJunctionCounts_targets.csv,Splicing not known to cause NMD
exon:chr7:72301272-72301393:+,UPF1_K562_SE.MATS.JunctionCountOnly_targets.csv,Splicing not known to cause NMD
exon:chr7:73604577-73604636:+,correlated_actual_filtered_targets.csv,Splicing not known to cause NMD
exon:chr7:75643060-75643205:-,ipsc_only_regression_targets.csv,Splicing not known to cause NMD
exon:chr7:7607657-7607754:+,UPF1_K562_SE.MATS.ReadsOnTargetAndJunctionCounts_targets.csv,Splicing not known to cause NMD
exon:chr7:7607657-7607754:+,UPF1_K562_SE.MATS.JunctionCountOnly_targets.csv,Splicing not known to cause NMD
exon:chr7:76247513-76247653:+,UPF1_K562_SE.MATS.ReadsOnTargetAndJunctionCounts_targets.csv,Exon not found
exon:chr7:76247513-76247653:+,UPF1_K562_SE.MATS.JunctionCountOnly_targets.csv,Exon not found
exon:chr7:76247520-76247653:+,UPF1_K562_SE.MATS.ReadsOnTargetAndJunctionCounts_targets.csv,Exon not found
exon:chr7:76247520-76247653:+,UPF1_K562_SE.MATS.JunctionCountOnly_targets.csv,Exon not found
exon:chr7:76648226-76648314:+,UPF1_K562_SE.MATS.JunctionCountOnly_targets.csv,Splicing not known to cause NMD
