,dataset,ensembl_id,event_id,iteration,p_value,spearman_r,gene_name
2851781,Actual,ENSG00000162961,isoform1=junction:chr2:32095022-32117060:-|isoform2=junction:chr2:32108532-32117060:-@exon:chr2:32108455-32108531:-@junction:chr2:32095022-32108454:-,,0.082107485,0.521430022,DPY30
2851785,Actual,ENSG00000162961,isoform1=junction:chr2:32145980-32168370:-|isoform2=junction:chr2:32157205-32168370:-@exon:chr2:32157136-32157204:-@junction:chr2:32145980-32157135:-,,0.105061231,-0.406865645,DPY30
2851788,Actual,ENSG00000162961,isoform1=junction:chr2:32248544-32254662:-|isoform2=junction:chr2:32248878-32254662:-@exon:chr2:32248746-32248877:-@junction:chr2:32248544-32248745:-,,0.003550567,0.582341889,DPY30
2851790,Actual,ENSG00000152683,isoform1=junction:chr2:32419053-32422775:+|isoform2=junction:chr2:32419053-32422412:+@exon:chr2:32422413-32422461:+@junction:chr2:32422462-32422775:+,,0.100255768,-0.521071158,SLC30A6
2851797,Actual,ENSG00000003509,isoform1=junction:chr2:37468781-37471005:+|isoform2=junction:chr2:37468781-37469777:+@exon:chr2:37469778-37469836:+@junction:chr2:37469837-37471005:+,,0.023269515,0.703272404,NDUFAF7
2851804,Actual,ENSG00000115970,isoform1=junction:chr2:43779479-43787372:-|isoform2=junction:chr2:43783695-43787372:-@exon:chr2:43783484-43783694:-@junction:chr2:43779479-43783483:-,,0.007063107,0.66297,THADA
2851811,Actual,ENSG00000068912,isoform1=junction:chr2:54028980-54036350:+|isoform2=junction:chr2:54028980-54035435:+@exon:chr2:54035436-54035597:+@junction:chr2:54035598-54036350:+,,0.192977583,0.385758375,ERLEC1
2851822,Actual,ENSG00000115392,isoform1=junction:chr2:58373610-58386483:+|isoform2=junction:chr2:58373610-58381893:+@novel_exon:chr2:58381894-58381937:+@junction:chr2:58381938-58386483:+,,0.123950957,-0.430953438,FANCL
2851826,Actual,ENSG00000115421,isoform1=junction:chr2:61014202-61018895:+|isoform2=junction:chr2:61014202-61014645:+@exon:chr2:61014646-61014755:+@junction:chr2:61014756-61018895:+,,0.021165098,0.60764362,PAPOLG
2851828,Actual,ENSG00000197329,isoform1=junction:chr2:64327634-64331834:-|isoform2=junction:chr2:64331732-64331834:-@exon:chr2:64331688-64331731:-@junction:chr2:64327634-64331687:-,,0.173485211,-0.401842521,PELI1
2851835,Actual,ENSG00000124357,isoform1=junction:chr2:71295843-71297870:+|isoform2=junction:chr2:71295843-71297631:+@exon:chr2:71297632-71297716:+@junction:chr2:71297717-71297870:+,,0.041008851,-0.572194252,NAGK
2851842,Actual,ENSG00000163017,isoform1=junction:chr2:74128565-74135799:+|isoform2=junction:chr2:74128565-74129486:+@exon:chr2:74129487-74129615:+@junction:chr2:74129616-74135799:+,,0.108864301,0.447213596,ACTG2
2851844,Actual,ENSG00000114956,isoform1=junction:chr2:74174034-74185272:+|isoform2=junction:chr2:74174034-74177711:+@exon:chr2:74177712-74177859:+@junction:chr2:74177860-74185272:+,,0.001636803,0.854545455,DGUOK
2851849,Actual,ENSG00000134313,isoform1=junction:chr2:8940629-8946400:-|isoform2=junction:chr2:8943258-8946400:-@exon:chr2:8943060-8943257:-@junction:chr2:8940629-8943059:-,,0.105228058,0.420084025,KIDINS220
2851854,Actual,ENSG00000144182,isoform1=junction:chr2:99772890-99778419:+|isoform2=junction:chr2:99772890-99773189:+@exon:chr2:99773190-99773317:+@junction:chr2:99773318-99778419:+,,0.121502919,0.522232968,LIPT1
2851862,Actual,ENSG00000198919,isoform1=junction:chr3:108308687-108326935:+|isoform2=junction:chr3:108308687-108324181:+@exon:chr3:108324182-108324285:+@junction:chr3:108324286-108326935:+,,0.007786085,0.455112729,DZIP3
2851879,Actual,ENSG00000082701,isoform1=junction:chr3:119582453-119595259:-|isoform2=junction:chr3:119585476-119595259:-@exon:chr3:119585437-119585475:-@junction:chr3:119582453-119585436:-,,0.150750457,0.405095747,GSK3B
2851880,Actual,ENSG00000144840,isoform1=junction:chr3:120449635-120461308:-|isoform2=junction:chr3:120457515-120461308:-@exon:chr3:120457374-120457514:-@junction:chr3:120449635-120457373:-,,0.000150865,-0.686529928,RABL3
2851901,Actual,ENSG00000114098,isoform1=junction:chr3:137988975-137993290:+|isoform2=junction:chr3:137988975-137991808:+@exon:chr3:137991809-137991958:+@junction:chr3:137991959-137993290:+,,0.108864301,0.447213596,ARMC8
2851903,Actual,ENSG00000181322,isoform1=junction:chr3:137991959-138003272:+|isoform2=junction:chr3:137991959-137993290:+@exon:chr3:137993291-137993386:+@junction:chr3:137993387-138003272:+,,0,-1,NME9
2851908,Actual,ENSG00000114126,isoform1=junction:chr3:141712428-141724282:-|isoform2=junction:chr3:141719197-141724282:-@exon:chr3:141719094-141719196:-@junction:chr3:141712428-141719093:-,,0.111172953,-0.46291005,TFDP2
2851914,Actual,ENSG00000154781,isoform1=junction:chr3:14708455-14709555:+|isoform2=junction:chr3:14708455-14708930:+@exon:chr3:14708931-14709025:+@junction:chr3:14709026-14709555:+,,0.076070418,0.405533652,CCDC174
2851919,Actual,ENSG00000114805,isoform1=junction:chr3:155311974-155421934:-|isoform2=junction:chr3:155314168-155421934:-@exon:chr3:155314021-155314167:-@junction:chr3:155311974-155314020:-,,0.206255757,0.393041832,PLCH1
2851925,Actual,ENSG00000178053,isoform1=junction:chr3:158289137-158310222:+|isoform2=junction:chr3:158289137-158306640:+@exon:chr3:158306641-158306713:+@junction:chr3:158306714-158310222:+,,0.013418048,0.408348905,MLF1
2851929,Actual,ENSG00000154813,isoform1=junction:chr3:16302337-16306275:-|isoform2=junction:chr3:16305733-16306275:-@novel_exon:chr3:16305662-16305732:-@junction:chr3:16302337-16305661:-,,0.086842291,0.53935989,DPH3
2851933,Actual,ENSG00000085274,isoform1=junction:chr3:169491251-169492052:+|isoform2=junction:chr3:169491251-169491818:+@exon:chr3:169491819-169491885:+@junction:chr3:169491886-169492052:+,,7.86E-05,0.666623961,MYNN
2851935,Actual,ENSG00000163558,isoform1=junction:chr3:169940559-169977756:+|isoform2=junction:chr3:169940559-169953017:+@exon:chr3:169953018-169953139:+@junction:chr3:169953140-169977756:+,,0.117306803,0.5,PRKCI
2851936,Actual,ENSG00000163577,isoform1=junction:chr3:170611209-170624777:-|isoform2=junction:chr3:170612213-170624777:-@exon:chr3:170612081-170612212:-@junction:chr3:170611209-170612080:-,,0.155579497,0.385758375,EIF5A2
2851952,Actual,ENSG00000073792,isoform1=junction:chr3:185410551-185414399:-|isoform2=junction:chr3:185411017-185414399:-@exon:chr3:185410965-185411016:-@junction:chr3:185410551-185410964:-,,0.000977629,0.679727091,IGF2BP2
2851961,Actual,ENSG00000163923,isoform1=junction:chr3:186845851-186898452:-|isoform2=junction:chr3:186891464-186898452:-@exon:chr3:186891404-186891463:-@junction:chr3:186845851-186891403:-,,0.117306803,0.5,RPL39L
2851963,Actual,ENSG00000198836,isoform1=junction:chr3:193333560-193336657:+|isoform2=junction:chr3:193333560-193334966:+@exon:chr3:193334967-193335074:+@junction:chr3:193335075-193336657:+,,0.033058039,0.466426964,OPA1
2851979,Actual,ENSG00000163539,isoform1=junction:chr3:33543261-33557514:-|isoform2=junction:chr3:33552257-33557514:-@exon:chr3:33552050-33552256:-@junction:chr3:33543261-33552049:-,,0.22286835,0.4,CLASP2
2851986,Actual,ENSG00000177842,isoform1=junction:chr3:40547868-40557350:+|isoform2=junction:chr3:40547868-40552960:+@exon:chr3:40552961-40553087:+@junction:chr3:40553088-40557350:+,,0.092107815,0.408794234,ZNF620
2851990,Actual,ENSG00000114857,isoform1=junction:chr3:42661201-42662920:+|isoform2=junction:chr3:42661201-42661507:+@exon:chr3:42661508-42661535:+@junction:chr3:42661536-42662920:+,,0.020995905,0.488733009,NKTR
2851998,Actual,ENSG00000163827,isoform1=junction:chr3:46569072-46574262:-|isoform2=junction:chr3:46571541-46574262:-@exon:chr3:46571395-46571540:-@junction:chr3:46569072-46571394:-,,0.121502919,-0.522232968,LRRC2
2852003,Actual,ENSG00000225697,isoform1=junction:chr3:48665975-48667074:-|isoform2=junction:chr3:48666148-48667074:-@exon:chr3:48666055-48666147:-@junction:chr3:48665975-48666054:-,,0.045541284,-0.585369407,SLC26A6
2852019,Actual,ENSG00000164087,isoform1=junction:chr3:52130729-52159128:-|isoform2=junction:chr3:52156494-52159128:-@exon:chr3:52156395-52156493:-@junction:chr3:52130729-52156394:-,,0.023856385,-0.670820393,POC1A
2852020,Actual,ENSG00000023330,isoform1=junction:chr3:52232272-52233225:+|isoform2=junction:chr3:52232272-52232687:+@exon:chr3:52232688-52232864:+@junction:chr3:52232865-52233225:+,,0.094238588,0.394936902,ALAS1
2852029,Actual,ENSG00000157500,isoform1=junction:chr3:57261966-57269593:+|isoform2=junction:chr3:57261966-57264741:+@exon:chr3:57264742-57264795:+@junction:chr3:57264796-57269593:+,,0.007351121,0.487198766,APPL1
2852031,Actual,ENSG00000163684,isoform1=junction:chr3:58292145-58302241:+|isoform2=junction:chr3:58292145-58296233:+@exon:chr3:58296234-58296318:+@junction:chr3:58296319-58302241:+,,0.117306803,0.5,RPP14
2852032,Actual,ENSG00000144724,isoform1=junction:chr3:62204658-62229480:+|isoform2=junction:chr3:62204658-62216898:+@exon:chr3:62216899-62216985:+@junction:chr3:62216986-62229480:+,,0.192977583,-0.385758375,PTPRG
2852039,Actual,ENSG00000163719,isoform1=junction:chr3:9730767-9743473:+|isoform2=junction:chr3:9730767-9731647:+@exon:chr3:9731648-9731827:+@junction:chr3:9731828-9743473:+,,0.168458333,0.471950974,MTMR14
2852047,Actual,ENSG00000138778,isoform1=junction:chr4:104063066-104065487:-|isoform2=junction:chr4:104064564-104065487:-@exon:chr4:104064405-104064563:-@junction:chr4:104063066-104064404:-,,0.002567857,-0.699368397,CENPE
2852052,Actual,ENSG00000236699,isoform1=junction:chr4:106621172-106629794:-|isoform2=junction:chr4:106624967-106629794:-@exon:chr4:106624805-106624966:-@junction:chr4:106621172-106624804:-,,0.026340374,0.412062957,ARHGEF38
2852053,Actual,ENSG00000174720,isoform1=junction:chr4:113568125-113569809:-|isoform2=junction:chr4:113568628-113569809:-@novel_exon:chr4:113568571-113568627:-@junction:chr4:113568125-113568570:-,,0.021665923,0.709090909,LARP7
2852054,Actual,ENSG00000174720,isoform1=junction:chr4:113568624-113571147:-|isoform2=junction:chr4:113569756-113571147:-@exon:chr4:113569669-113569755:-@junction:chr4:113568624-113569668:-,,0.017129119,-0.697057796,LARP7
2852057,Actual,ENSG00000138735,isoform1=junction:chr4:120384135-120415587:+|isoform2=junction:chr4:120384135-120414487:+@exon:chr4:120414488-120414592:+@junction:chr4:120414593-120415587:+,,0.117306803,-0.5,PDE5A
2852058,Actual,ENSG00000138738,isoform1=junction:chr4:121616431-121675707:-|isoform2=junction:chr4:121631569-121675707:-@exon:chr4:121631464-121631568:-@junction:chr4:121616431-121631463:-,,0.133408824,0.458947427,PRDM5
2852066,Actual,ENSG00000164074,isoform1=junction:chr4:128910977-128930074:+|isoform2=junction:chr4:128910977-128922870:+@exon:chr4:128922871-128922915:+@junction:chr4:128922916-128930074:+,,0.133259744,0.439155033,C4orf29
2852069,Actual,ENSG00000151466,isoform1=junction:chr4:129783381-129792509:+|isoform2=junction:chr4:129783381-129789010:+@exon:chr4:129789011-129789128:+@junction:chr4:129789129-129792509:+,,0.113937412,0.480384461,SCLT1
2852073,Actual,ENSG00000109390,isoform1=junction:chr4:140217115-140221755:-|isoform2=junction:chr4:140218598-140221755:-@exon:chr4:140218539-140218597:-@junction:chr4:140217115-140218538:-,,0.22286835,0.4,NDUFC1
2852090,Actual,ENSG00000145439,isoform1=junction:chr4:169911480-169927035:-|isoform2=junction:chr4:169923357-169927035:-@exon:chr4:169923222-169923356:-@junction:chr4:169911480-169923221:-,,0.244128682,-0.406181197,CBR4
2852092,Actual,ENSG00000109572,isoform1=junction:chr4:170557240-170601200:+|isoform2=junction:chr4:170557240-170586907:+@novel_exon:chr4:170586908-170586973:+@junction:chr4:170586974-170601200:+,,0.083695435,0.407045789,CLCN3
2852093,Actual,ENSG00000109572,isoform1=junction:chr4:170634447-170641057:+|isoform2=junction:chr4:170634447-170638942:+@exon:chr4:170638943-170639018:+@junction:chr4:170639019-170641057:+,,0.117306803,0.5,CLCN3
2852096,Actual,ENSG00000109586,isoform1=junction:chr4:174216995-174219265:+@exon:chr4:174219266-174219448:+@junction:chr4:174219449-174223197:+|isoform2=junction:chr4:174216995-174218945:+@exon:chr4:174218946-174219128:+@junction:chr4:174219129-174223197:+,,0.014857274,0.563599965,GALNT7
2852103,Actual,ENSG00000129187,isoform1=junction:chr4:183836729-183838440:-|isoform2=junction:chr4:183837693-183838440:-@exon:chr4:183837572-183837692:-@junction:chr4:183836729-183837571:-,,0.005800382,0.717100589,DCTD
2852104,Actual,ENSG00000129187,isoform1=junction:chr4:183836729-183838463:-|isoform2=junction:chr4:183837693-183838463:-@exon:chr4:183837572-183837692:-@junction:chr4:183836729-183837571:-,,0.182021679,0.413052684,DCTD
2852113,Actual,ENSG00000121897,isoform1=junction:chr4:39472927-39478682:+|isoform2=junction:chr4:39472927-39474719:+@exon:chr4:39474720-39474831:+@junction:chr4:39474832-39478682:+,,0.113937412,0.480384461,LIAS
2852120,Actual,ENSG00000151806,isoform1=junction:chr4:44688731-44691302:+|isoform2=junction:chr4:44688731-44690023:+@exon:chr4:44690024-44690163:+@junction:chr4:44690164-44691302:+,,0.051710585,-0.479043187,GUF1
2852122,Actual,ENSG00000109184,isoform1=junction:chr4:52765545-52779455:+|isoform2=junction:chr4:52765545-52777235:+@exon:chr4:52777236-52777340:+@junction:chr4:52777341-52779455:+,,0.019132831,0.637303255,DCUN1D4
2852124,Actual,ENSG00000226887,isoform1=junction:chr4:53612111-53617096:-|isoform2=junction:chr4:53616997-53617096:-@exon:chr4:53616877-53616996:-@junction:chr4:53612111-53616876:-,,0.01264,0.645595433,ERVMER34-1
2852132,Actual,ENSG00000090989,isoform1=junction:chr4:56738125-56744082:+|isoform2=junction:chr4:56738125-56738920:+@novel_exon:chr4:56738921-56738974:+@junction:chr4:56738975-56744082:+,,0.244128682,-0.406181197,EXOC1
2852133,Actual,ENSG00000090989,isoform1=junction:chr4:56750095-56756388:+|isoform2=junction:chr4:56750095-56755053:+@exon:chr4:56755054-56755098:+@junction:chr4:56755099-56756388:+,,0.244128682,-0.406181197,EXOC1
2852140,Actual,ENSG00000173542,isoform1=junction:chr4:71863900-71888083:+|isoform2=junction:chr4:71863900-71873103:+@novel_exon:chr4:71873104-71873193:+@junction:chr4:71873194-71888083:+,,0.141901482,-0.413266939,MOB1B
2852141,Actual,ENSG00000056291,isoform1=junction:chr4:72897918-73003756:+|isoform2=junction:chr4:72897918-72994301:+@exon:chr4:72994302-72994636:+@junction:chr4:72994637-73003756:+,,0.111476191,-0.483261535,NPFFR2
2852143,Actual,ENSG00000081051,isoform1=junction:chr4:74316471-74319481:+|isoform2=junction:chr4:74316471-74318117:+@exon:chr4:74318118-74318341:+@junction:chr4:74318342-74319481:+,,0.113937412,-0.480384461,AFP
2852149,Actual,ENSG00000138674,isoform1=junction:chr4:83778918-83783686:-|isoform2=junction:chr4:83782862-83783686:-@exon:chr4:83782784-83782861:-@junction:chr4:83778918-83782783:-,,0.192805704,-0.385895604,SEC31A
2852156,Actual,ENSG00000163629,isoform1=junction:chr4:87691137-87692323:+|isoform2=junction:chr4:87691137-87691253:+@exon:chr4:87691254-87691352:+@junction:chr4:87691353-87692323:+,,0.121502919,-0.522232968,PTPN13
2852159,Actual,ENSG00000118785,isoform1=junction:chr4:88901279-88902626:+|isoform2=junction:chr4:88901279-88901544:+@exon:chr4:88901545-88901586:+@junction:chr4:88901587-88902626:+,,0.036867451,-0.428146536,SPP1
2852165,Actual,ENSG00000145725,isoform1=junction:chr5:102520446-102526542:+|isoform2=junction:chr5:102520446-102522020:+@exon:chr5:102522021-102522140:+@junction:chr5:102522141-102526542:+,,0.113937412,0.480384461,PPIP5K2
2852166,Actual,ENSG00000145725,isoform1=junction:chr5:102520446-102526542:+|isoform2=junction:chr5:102520446-102523014:+@exon:chr5:102523015-102523077:+@junction:chr5:102523078-102526542:+,,0.021876216,-0.626783171,PPIP5K2
2852168,Actual,ENSG00000151422,isoform1=junction:chr5:108084695-108133824:+|isoform2=junction:chr5:108084695-108103793:+@exon:chr5:108103794-108103939:+@junction:chr5:108103940-108133824:+,,0.148504819,0.466049794,FER
2852171,Actual,ENSG00000134982,isoform1=junction:chr5:112073623-112090569:+|isoform2=junction:chr5:112073623-112074049:+@exon:chr5:112074050-112074157:+@junction:chr5:112074158-112090569:+,,0.146253357,0.426384205,APC
2852175,Actual,ENSG00000092421,isoform1=junction:chr5:115783508-115808768:-|isoform2=junction:chr5:115803444-115808768:-@exon:chr5:115803279-115803443:-@junction:chr5:115783508-115803278:-,,0.100149035,-0.440687576,SEMA6A
2852177,Actual,ENSG00000172869,isoform1=junction:chr5:118407352-118433673:+|isoform2=junction:chr5:118407352-118417268:+@exon:chr5:118417269-118417392:+@junction:chr5:118417393-118433673:+,,0.10690754,0.433012702,DMXL1
2852181,Actual,ENSG00000155329,isoform1=junction:chr5:132334543-132342450:-|isoform2=junction:chr5:132335894-132342450:-@exon:chr5:132335824-132335893:-@junction:chr5:132334543-132335823:-,,0.060532875,0.581612179,ZCCHC10
2852193,Actual,ENSG00000015479,isoform1=junction:chr5:138614819-138618427:+|isoform2=junction:chr5:138614819-138615623:+@exon:chr5:138615624-138615747:+@junction:chr5:138615748-138618427:+,,0.044362285,0.422925067,MATR3
2852197,Actual,ENSG00000131508,isoform1=junction:chr5:138941401-138979956:+|isoform2=junction:chr5:138941401-138941925:+@novel_exon:chr5:138941926-138941992:+@junction:chr5:138941993-138979956:+,,0.103315917,0.544949261,UBE2D2
2852199,Actual,ENSG00000013561,isoform1=junction:chr5:141353308-141357867:+|isoform2=junction:chr5:141353308-141354368:+@exon:chr5:141354369-141354520:+@junction:chr5:141354521-141357867:+,,0.194886456,-0.423007169,RNF14
2852206,Actual,ENSG00000176049,isoform1=junction:chr5:146971250-146991868:-|isoform2=junction:chr5:146981375-146991868:-@exon:chr5:146981304-146981374:-@junction:chr5:146971250-146981303:-,,0.117306803,0.5,JAKMIP2
2852207,Actual,ENSG00000145868,isoform1=junction:chr5:147778696-147781910:+|isoform2=junction:chr5:147778696-147781544:+@exon:chr5:147781545-147781708:+@junction:chr5:147781709-147781910:+,,0.073681456,0.588199202,FBXO38
2852210,Actual,ENSG00000070814,isoform1=junction:chr5:149769587-149771519:+|isoform2=junction:chr5:149769587-149771106:+@exon:chr5:149771107-149771220:+@junction:chr5:149771221-149771519:+,,0.022242379,0.534694433,TCOF1
2852224,Actual,ENSG00000087206,isoform1=junction:chr5:176385156-176395555:-|isoform2=junction:chr5:176393456-176395555:-@novel_exon:chr5:176393401-176393455:-@junction:chr5:176385156-176393400:-,,0.121502919,-0.522232968,UIMC1
2852235,Actual,ENSG00000131459,isoform1=junction:chr5:179751896-179757699:-|isoform2=junction:chr5:179755339-179757699:-@exon:chr5:179755277-179755338:-@junction:chr5:179751896-179755276:-,,0.102494767,0.397359707,GFPT2
2852236,Actual,ENSG00000073578,isoform1=junction:chr5:218534-223596:+|isoform2=junction:chr5:218534-220354:+@exon:chr5:220355-220452:+@junction:chr5:220453-223596:+,,0.035398963,-0.440512822,SDHA
2852246,Actual,ENSG00000168724,isoform1=junction:chr5:34945909-34950274:+|isoform2=junction:chr5:34945909-34949647:+@exon:chr5:34949648-34949782:+@junction:chr5:34949783-34950274:+,,0.045244815,0.395953693,DNAJC21
2852251,Actual,ENSG00000145592,isoform1=junction:chr5:40828054-40832543:-|isoform2=junction:chr5:40831497-40832543:-@exon:chr5:40831425-40831496:-@junction:chr5:40828054-40831424:-,,0.020576091,-0.590096844,RPL37
2852254,Actual,ENSG00000112972,isoform1=junction:chr5:43299078-43313457:-|isoform2=junction:chr5:43307947-43313457:-@novel_exon:chr5:43307868-43307946:-@junction:chr5:43299078-43307867:-,,0.025754387,0.637479086,HMGCS1
2852258,Actual,ENSG00000177058,isoform1=junction:chr5:54945143-54952542:-|isoform2=junction:chr5:54948552-54952542:-@exon:chr5:54948357-54948551:-@junction:chr5:54945143-54948356:-,,0.004115438,-0.626335625,SLC38A9
2852267,Actual,ENSG00000145642,isoform1=junction:chr5:63986642-63991333:+|isoform2=junction:chr5:63986642-63989913:+@exon:chr5:63989914-63990026:+@junction:chr5:63990027-63991333:+,,0.147693985,0.444485826,FAM159B
2852268,Actual,ENSG00000145642,isoform1=junction:chr5:63986642-64013715:+|isoform2=junction:chr5:63986642-63991333:+@exon:chr5:63991334-63991491:+@junction:chr5:63991492-64013715:+,,0.101486282,0.455732715,FAM159B
2852273,Actual,ENSG00000153914,isoform1=junction:chr5:65449425-65455046:+|isoform2=junction:chr5:65449425-65454636:+@exon:chr5:65454637-65454760:+@junction:chr5:65454761-65455046:+,,0.013814862,-0.444671761,SREK1
2852275,Actual,ENSG00000152942,isoform1=junction:chr5:68665761-68666861:+|isoform2=junction:chr5:68665761-68666068:+@novel_exon:chr5:68666069-68666111:+@junction:chr5:68666112-68666861:+,,0.041346089,0.62122474,RAD17
2852278,Actual,ENSG00000205571,isoform1=junction:chr5:69366579-69372845:+|isoform2=junction:chr5:69366579-69372347:+@exon:chr5:69372348-69372401:+@junction:chr5:69372402-69372845:+,,0.021999893,0.409941321,SMN2
2852279,Actual,ENSG00000172062,isoform1=junction:chr5:70242004-70248265:+|isoform2=junction:chr5:70242004-70247767:+@exon:chr5:70247768-70247821:+@junction:chr5:70247822-70248265:+,,8.88E-08,0.717621137,SMN1
2852284,Actual,ENSG00000113048,isoform1=junction:chr5:71616337-71617998:+|isoform2=junction:chr5:71616337-71617147:+@exon:chr5:71617148-71617203:+@junction:chr5:71617204-71617998:+,,0.22286835,-0.4,MRPS27
2852294,Actual,ENSG00000152359,isoform1=junction:chr5:75003701-75013130:-|isoform2=junction:chr5:75008777-75013130:-@exon:chr5:75008679-75008776:-@junction:chr5:75003701-75008678:-,,0.030771381,0.471939904,POC5
2852299,Actual,ENSG00000124275,isoform1=junction:chr5:7889389-7891484:+|isoform2=junction:chr5:7889389-7890373:+@exon:chr5:7890374-7890525:+@junction:chr5:7890526-7891484:+,,0.071594168,0.411306373,MTRR
2852300,Actual,ENSG00000164329,isoform1=junction:chr5:78908899-78915434:+|isoform2=junction:chr5:78908899-78913352:+@exon:chr5:78913353-78913422:+@junction:chr5:78913423-78915434:+,,0.206255757,-0.393041832,PAPD4
2852301,Actual,ENSG00000164329,isoform1=junction:chr5:78937020-78938654:+|isoform2=junction:chr5:78937020-78937277:+@novel_exon:chr5:78937278-78937340:+@junction:chr5:78937341-78938654:+,,0.018074026,0.723296749,PAPD4
2852302,Actual,ENSG00000164329,isoform1=junction:chr5:78945014-78964714:+|isoform2=junction:chr5:78945014-78952780:+@exon:chr5:78952781-78952824:+@junction:chr5:78952825-78964714:+,,0.038885314,-0.537276633,PAPD4
2852304,Actual,ENSG00000177034,isoform1=junction:chr5:79286060-79286980:-|isoform2=junction:chr5:79286487-79286980:-@exon:chr5:79286417-79286486:-@junction:chr5:79286060-79286416:-,,0.072877593,0.460178993,MTX3
2852316,Actual,ENSG00000164291,isoform1=junction:chr5:94903754-94918619:+|isoform2=junction:chr5:94903754-94916595:+@exon:chr5:94916596-94916646:+@junction:chr5:94916647-94918619:+,,0.038535229,-0.557006652,ARSK
2852317,Actual,ENSG00000153113,isoform1=junction:chr5:96058403-96063192:+|isoform2=junction:chr5:96058403-96062497:+@exon:chr5:96062498-96062563:+@junction:chr5:96062564-96063192:+,,0.012187975,-0.484222279,CAST
2852320,Actual,ENSG00000153113,isoform1=junction:chr5:96075823-96076969:+|isoform2=junction:chr5:96075823-96076448:+@exon:chr5:96076449-96076487:+@junction:chr5:96076488-96076969:+,,0.013735786,-0.495843726,CAST
2852330,Actual,ENSG00000111832,isoform1=junction:chr6:116892819-116895220:+|isoform2=junction:chr6:116892819-116894020:+@exon:chr6:116894021-116894148:+@junction:chr6:116894149-116895220:+,,0.204183151,-0.394694787,RWDD1
2852343,Actual,ENSG00000146376,isoform1=junction:chr6:129927105-129932677:-|isoform2=junction:chr6:129929198-129932677:-@exon:chr6:129929038-129929197:-@junction:chr6:129927105-129929037:-,,0.244128682,-0.406181197,ARHGAP18
2852346,Actual,ENSG00000135541,isoform1=junction:chr6:135813430-135818325:-|isoform2=junction:chr6:135817037-135818325:-@exon:chr6:135816952-135817036:-@junction:chr6:135813430-135816951:-,,0.200933769,0.441975465,AHI1
2852347,Actual,ENSG00000135541,isoform1=junction:chr6:135813430-135818720:-|isoform2=junction:chr6:135818388-135818720:-@exon:chr6:135818326-135818387:-@junction:chr6:135813430-135818325:-,,0.050619514,-0.630595693,AHI1
2852349,Actual,ENSG00000135597,isoform1=junction:chr6:139226270-139229804:-|isoform2=junction:chr6:139228738-139229804:-@exon:chr6:139228632-139228737:-@junction:chr6:139226270-139228631:-,,0.060018171,-0.389365415,REPS1
2852351,Actual,ENSG00000135597,isoform1=junction:chr6:139242262-139251113:-|isoform2=junction:chr6:139247619-139251113:-@exon:chr6:139247538-139247618:-@junction:chr6:139242262-139247537:-,,0.098609188,0.459170628,REPS1
2852353,Actual,ENSG00000112419,isoform1=junction:chr6:144075050-144086397:+|isoform2=junction:chr6:144075050-144081537:+@exon:chr6:144081538-144081777:+@junction:chr6:144081778-144086397:+,,0.046580712,-0.461729581,PHACTR2
2852354,Actual,ENSG00000146414,isoform1=junction:chr6:146239369-146240483:-|isoform2=junction:chr6:146239771-146240483:-@novel_exon:chr6:146239675-146239770:-@junction:chr6:146239369-146239674:-,,0.022751806,0.647750276,SHPRH
2852361,Actual,ENSG00000130396,isoform1=junction:chr6:168312170-168314847:+|isoform2=junction:chr6:168312170-168314082:+@exon:chr6:168314083-168314103:+@junction:chr6:168314104-168314847:+,,0.076255475,0.555163389,MLLT4
2852364,Actual,ENSG00000112186,isoform1=junction:chr6:17426922-17507399:+|isoform2=junction:chr6:17426922-17463226:+@exon:chr6:17463227-17463304:+@junction:chr6:17463305-17507399:+,,0.10690754,-0.433012702,CAP2
2852369,Actual,ENSG00000204713,isoform1=junction:chr6:28879496-28889668:-|isoform2=junction:chr6:28888020-28889668:-@exon:chr6:28887789-28888019:-@junction:chr6:28879496-28887788:-,,0.176998149,-0.398862018,TRIM27
2852370,Actual,ENSG00000204632,isoform1=junction:chr6:29693341-29858040:+@exon:chr6:29858041-29858073:+@junction:chr6:29858074-29913010:+|isoform2=junction:chr6:29693341-29798154:+@exon:chr6:29798155-29798187:+@junction:chr6:29798188-29913010:+,,0.091952359,0.435294118,HLA-G
2852375,Actual,ENSG00000204590,isoform1=junction:chr6:30525228-30529104:+|isoform2=junction:chr6:30525228-30525926:+@exon:chr6:30525927-30525989:+@junction:chr6:30525990-30529104:+,,0.029895807,-0.651446633,GNL1
2852387,Actual,ENSG00000137309,isoform1=junction:chr6:34204741-34210488:+|isoform2=junction:chr6:34204741-34208513:+@exon:chr6:34208514-34208659:+@junction:chr6:34208660-34210488:+,,0.113937412,0.480384461,HMGA1
2852395,Actual,ENSG00000048545,isoform1=junction:chr6:42146168-42146980:+|isoform2=junction:chr6:42146168-42146539:+@exon:chr6:42146540-42146633:+@junction:chr6:42146634-42146980:+,,0.108864301,0.447213596,GUCA1A
2852401,Actual,ENSG00000137207,isoform1=junction:chr6:43480613-43481096:-|isoform2=junction:chr6:43480939-43481096:-@exon:chr6:43480807-43480938:-@junction:chr6:43480613-43480806:-,,0.026362085,0.398560932,YIPF3
